Time (min),Input 1: Ag Flow Rate in PFR #1 (uL/min),Input 2: Ag Flow Rate in PFR #2 (uL/min),Input 3: Ag Flow Rate in PFR #3 (uL/min),Input 4: Ag Flow Rate in PFR #4 (uL/min),Input 5: Ag Flow Rate in PFR #5 (uL/min),Input 6: SC/TA Flow Rate in PFR #1 (uL/min),Output 1: Mean Diameter of produced Ag NPs (nm),Output 2: ToxScore (-),,,,
4713,1433.558535,1124.63586,1282.813363,438.3082322,1218.200879,1091.284069,63.87693901,0.310990549,,,,
4714,1433.558535,1124.63586,1282.813363,438.3082322,1218.200879,1091.284069,63.87693901,0.310990549,,,,
4715,1433.558535,1124.63586,1282.813363,438.3082322,1218.200879,1091.284069,63.87693901,0.310990549,,,,
4716,1433.558535,1124.63586,1282.813363,438.3082322,1218.200879,1091.284069,63.87693901,0.310990549,,,,
4717,1433.558535,1124.63586,1282.813363,438.3082322,1218.200879,1091.284069,63.87693901,0.310990549,,,,
4718,1433.558535,1124.63586,1282.813363,438.3082322,1218.200879,1091.284069,63.87693901,0.310990549,,,,
4719,1433.558535,1124.63586,1282.813363,438.3082322,1218.200879,1091.284069,63.87693901,0.310990549,,,,
4720,1433.558535,1124.63586,1282.813363,438.3082322,1218.200879,1091.284069,63.87693901,0.310990549,,,,
4721,1727.845586,204.3462481,340.3646718,1265.043492,952.1822323,776.2883186,63.87693254,0.310990579,,,,
4722,1727.845586,204.3462481,340.3646718,1265.043492,952.1822323,776.2883186,63.72839705,0.311678025,,,,
4723,1727.845586,204.3462481,340.3646718,1265.043492,952.1822323,776.2883186,64.07028492,0.31009373,,,,
4724,1727.845586,204.3462481,340.3646718,1265.043492,952.1822323,776.2883186,71.16563352,0.275631071,,,,
4725,1727.845586,204.3462481,340.3646718,1265.043492,952.1822323,776.2883186,71.21116023,0.275400192,,,,
4726,1727.845586,204.3462481,340.3646718,1265.043492,952.1822323,776.2883186,68.27511806,0.290035153,,,,
4727,1727.845586,204.3462481,340.3646718,1265.043492,952.1822323,776.2883186,65.92072232,0.301397173,,,,
4728,1727.845586,204.3462481,340.3646718,1265.043492,952.1822323,776.2883186,65.7387244,0.302261624,,,,
4729,1727.845586,204.3462481,340.3646718,1265.043492,952.1822323,776.2883186,61.05531367,0.323823209,,,,
4730,1727.845586,204.3462481,340.3646718,1265.043492,952.1822323,776.2883186,57.99517073,0.337200669,,,,
4731,1727.845586,204.3462481,340.3646718,1265.043492,952.1822323,776.2883186,58.08995302,0.336794758,,,,
4732,1727.845586,204.3462481,340.3646718,1265.043492,952.1822323,776.2883186,61.8014395,0.320476311,,,,
4733,1727.845586,204.3462481,340.3646718,1265.043492,952.1822323,776.2883186,67.9804165,0.291475556,,,,
4734,1727.845586,204.3462481,340.3646718,1265.043492,952.1822323,776.2883186,68.78700411,0.287520839,,,,
4735,1727.845586,204.3462481,340.3646718,1265.043492,952.1822323,776.2883186,68.79460483,0.287483387,,,,
4736,1727.845586,204.3462481,340.3646718,1265.043492,952.1822323,776.2883186,68.79461231,0.28748335,,,,
4737,1727.845586,204.3462481,340.3646718,1265.043492,952.1822323,776.2883186,68.79461232,0.28748335,,,,
4738,1727.845586,204.3462481,340.3646718,1265.043492,952.1822323,776.2883186,68.79461232,0.28748335,,,,
4739,1727.845586,204.3462481,340.3646718,1265.043492,952.1822323,776.2883186,68.79461232,0.28748335,,,,
4740,1727.845586,204.3462481,340.3646718,1265.043492,952.1822323,776.2883186,68.79461232,0.28748335,,,,
4741,1012.01441,599.7649217,701.6237756,336.4393066,1675.537055,1130.379816,68.79540133,0.287479462,,,,
4742,1012.01441,599.7649217,701.6237756,336.4393066,1675.537055,1130.379816,73.93036777,0.261384727,,,,
4743,1012.01441,599.7649217,701.6237756,336.4393066,1675.537055,1130.379816,73.85222612,0.26179368,,,,
4744,1012.01441,599.7649217,701.6237756,336.4393066,1675.537055,1130.379816,66.64257734,0.297948945,,,,
4745,1012.01441,599.7649217,701.6237756,336.4393066,1675.537055,1130.379816,66.30806634,0.299550757,,,,
4746,1012.01441,599.7649217,701.6237756,336.4393066,1675.537055,1130.379816,68.2156391,0.290326286,,,,
4747,1012.01441,599.7649217,701.6237756,336.4393066,1675.537055,1130.379816,69.48723433,0.28405594,,,,
4748,1012.01441,599.7649217,701.6237756,336.4393066,1675.537055,1130.379816,69.63583214,0.283316861,,,,
4749,1012.01441,599.7649217,701.6237756,336.4393066,1675.537055,1130.379816,72.73935438,0.267578106,,,,
4750,1012.01441,599.7649217,701.6237756,336.4393066,1675.537055,1130.379816,74.56518427,0.258048851,,,,
4751,1012.01441,599.7649217,701.6237756,336.4393066,1675.537055,1130.379816,74.4942346,0.258422883,,,,
4752,1012.01441,599.7649217,701.6237756,336.4393066,1675.537055,1130.379816,69.19366605,0.285512164,,,,
4753,1012.01441,599.7649217,701.6237756,336.4393066,1675.537055,1130.379816,58.76850088,0.333873098,,,,
4754,1012.01441,599.7649217,701.6237756,336.4393066,1675.537055,1130.379816,56.88642417,0.341908903,,,,
4755,1012.01441,599.7649217,701.6237756,336.4393066,1675.537055,1130.379816,56.83518287,0.342124713,,,,
4756,1012.01441,599.7649217,701.6237756,336.4393066,1675.537055,1130.379816,56.83500959,0.342125443,,,,
4757,1012.01441,599.7649217,701.6237756,336.4393066,1675.537055,1130.379816,56.83500951,0.342125443,,,,
4758,1012.01441,599.7649217,701.6237756,336.4393066,1675.537055,1130.379816,56.83500951,0.342125443,,,,
4759,1012.01441,599.7649217,701.6237756,336.4393066,1675.537055,1130.379816,56.83500951,0.342125443,,,,
4760,1012.01441,599.7649217,701.6237756,336.4393066,1675.537055,1130.379816,56.83500951,0.342125443,,,,
4761,417.0089376,1017.361547,996.6490594,901.9334646,852.5256701,934.9698082,56.83491209,0.342125853,,,,
4762,417.0089376,1017.361547,996.6490594,901.9334646,852.5256701,934.9698082,52.12010697,0.361308748,,,,
4763,417.0089376,1017.361547,996.6490594,901.9334646,852.5256701,934.9698082,52.20756649,0.360965047,,,,
4764,417.0089376,1017.361547,996.6490594,901.9334646,852.5256701,934.9698082,55.65639452,0.347045857,,,,
4765,417.0089376,1017.361547,996.6490594,901.9334646,852.5256701,934.9698082,55.72613224,0.34675704,,,,
4766,417.0089376,1017.361547,996.6490594,901.9334646,852.5256701,934.9698082,58.00062527,0.337177324,,,,
4767,417.0089376,1017.361547,996.6490594,901.9334646,852.5256701,934.9698082,58.98419602,0.332938582,,,,
4768,417.0089376,1017.361547,996.6490594,901.9334646,852.5256701,934.9698082,59.02123567,0.332777824,,,,
4769,417.0089376,1017.361547,996.6490594,901.9334646,852.5256701,934.9698082,61.72762468,0.320808911,,,,
4770,417.0089376,1017.361547,996.6490594,901.9334646,852.5256701,934.9698082,67.45973547,0.294007734,,,,
4771,417.0089376,1017.361547,996.6490594,901.9334646,852.5256701,934.9698082,67.97343928,0.291509595,,,,
4772,417.0089376,1017.361547,996.6490594,901.9334646,852.5256701,934.9698082,67.97336085,0.291509978,,,,
4773,417.0089376,1017.361547,996.6490594,901.9334646,852.5256701,934.9698082,67.94905611,0.291628528,,,,
4774,417.0089376,1017.361547,996.6490594,901.9334646,852.5256701,934.9698082,67.14099506,0.295549807,,,,
4775,417.0089376,1017.361547,996.6490594,901.9334646,852.5256701,934.9698082,63.35497202,0.313400448,,,,
4776,417.0089376,1017.361547,996.6490594,901.9334646,852.5256701,934.9698082,60.31155885,0.327126229,,,,
4777,417.0089376,1017.361547,996.6490594,901.9334646,852.5256701,934.9698082,59.70629796,0.329789701,,,,
4778,417.0089376,1017.361547,996.6490594,901.9334646,852.5256701,934.9698082,59.67021195,0.329947805,,,,
4779,417.0089376,1017.361547,996.6490594,901.9334646,852.5256701,934.9698082,59.66954201,0.329950739,,,,
4780,417.0089376,1017.361547,996.6490594,901.9334646,852.5256701,934.9698082,59.66953769,0.329950758,,,,
4781,1433.911618,934.1245961,206.7677023,612.5443356,1000.519384,1222.507535,59.66961222,0.329950432,,,,
4782,1433.911618,934.1245961,206.7677023,612.5443356,1000.519384,1222.507535,60.24758657,0.32740878,,,,
4783,1433.911618,934.1245961,206.7677023,612.5443356,1000.519384,1222.507535,59.99717748,0.328512419,,,,
4784,1433.911618,934.1245961,206.7677023,612.5443356,1000.519384,1222.507535,57.99973802,0.337181121,,,,
4785,1433.911618,934.1245961,206.7677023,612.5443356,1000.519384,1222.507535,57.081561,0.341085613,,,,
4786,1433.911618,934.1245961,206.7677023,612.5443356,1000.519384,1222.507535,50.87069038,0.366168633,,,,
4787,1433.911618,934.1245961,206.7677023,612.5443356,1000.519384,1222.507535,50.2931029,0.368383632,,,,
4788,1433.911618,934.1245961,206.7677023,612.5443356,1000.519384,1222.507535,44.9866736,0.387796637,,,,
4789,1433.911618,934.1245961,206.7677023,612.5443356,1000.519384,1222.507535,44.22801465,0.39043407,,,,
4790,1433.911618,934.1245961,206.7677023,612.5443356,1000.519384,1222.507535,45.22426843,0.386963552,,,,
4791,1433.911618,934.1245961,206.7677023,612.5443356,1000.519384,1222.507535,52.20967655,0.360956749,,,,
4792,1433.911618,934.1245961,206.7677023,612.5443356,1000.519384,1222.507535,55.16737638,0.349062916,,,,
4793,1433.911618,934.1245961,206.7677023,612.5443356,1000.519384,1222.507535,55.20827111,0.348894787,,,,
4794,1433.911618,934.1245961,206.7677023,612.5443356,1000.519384,1222.507535,55.20829451,0.348894691,,,,
4795,1433.911618,934.1245961,206.7677023,612.5443356,1000.519384,1222.507535,55.20829451,0.348894691,,,,
4796,1433.911618,934.1245961,206.7677023,612.5443356,1000.519384,1222.507535,55.20829451,0.348894691,,,,
4797,1433.911618,934.1245961,206.7677023,612.5443356,1000.519384,1222.507535,55.20829451,0.348894691,,,,
4798,1433.911618,934.1245961,206.7677023,612.5443356,1000.519384,1222.507535,55.20829451,0.348894691,,,,
4799,1433.911618,934.1245961,206.7677023,612.5443356,1000.519384,1222.507535,55.20829451,0.348894691,,,,
4800,1433.911618,934.1245961,206.7677023,612.5443356,1000.519384,1222.507535,55.20829451,0.348894691,,,,
4801,658.6532037,741.0966728,388.4578814,1459.072534,972.128261,1190.335484,55.20827322,0.348894778,,,,
4802,658.6532037,741.0966728,388.4578814,1459.072534,972.128261,1190.335484,55.04527921,0.349564294,,,,
4803,658.6532037,741.0966728,388.4578814,1459.072534,972.128261,1190.335484,55.67172205,0.346982403,,,,
4804,658.6532037,741.0966728,388.4578814,1459.072534,972.128261,1190.335484,61.6911861,0.320972978,,,,
4805,658.6532037,741.0966728,388.4578814,1459.072534,972.128261,1190.335484,61.70908733,0.320892386,,,,
4806,658.6532037,741.0966728,388.4578814,1459.072534,972.128261,1190.335484,62.89286477,0.315520335,,,,
4807,658.6532037,741.0966728,388.4578814,1459.072534,972.128261,1190.335484,63.91127383,0.310831453,,,,
4808,658.6532037,741.0966728,388.4578814,1459.072534,972.128261,1190.335484,63.927593,0.310755811,,,,
4809,658.6532037,741.0966728,388.4578814,1459.072534,972.128261,1190.335484,64.38561483,0.308626286,,,,
4810,658.6532037,741.0966728,388.4578814,1459.072534,972.128261,1190.335484,64.90702775,0.30618671,,,,
4811,658.6532037,741.0966728,388.4578814,1459.072534,972.128261,1190.335484,64.93027608,0.306077557,,,,
4812,658.6532037,741.0966728,388.4578814,1459.072534,972.128261,1190.335484,64.72212752,0.307053684,,,,
4813,658.6532037,741.0966728,388.4578814,1459.072534,972.128261,1190.335484,60.9683305,0.324211216,,,,
4814,658.6532037,741.0966728,388.4578814,1459.072534,972.128261,1190.335484,55.78309339,0.34652092,,,,
4815,658.6532037,741.0966728,388.4578814,1459.072534,972.128261,1190.335484,54.83448716,0.350427781,,,,
4816,658.6532037,741.0966728,388.4578814,1459.072534,972.128261,1190.335484,54.80302561,0.350556431,,,,
4817,658.6532037,741.0966728,388.4578814,1459.072534,972.128261,1190.335484,54.80283783,0.350557199,,,,
4818,658.6532037,741.0966728,388.4578814,1459.072534,972.128261,1190.335484,54.8028376,0.3505572,,,,
4819,658.6532037,741.0966728,388.4578814,1459.072534,972.128261,1190.335484,54.8028376,0.3505572,,,,
4820,658.6532037,741.0966728,388.4578814,1459.072534,972.128261,1190.335484,54.8028376,0.3505572,,,,
4821,1104.281132,1329.810845,1051.558379,440.1930051,817.933215,537.7319965,54.80279538,0.350557372,,,,
4822,1104.281132,1329.810845,1051.558379,440.1930051,817.933215,537.7319965,54.06539382,0.353555681,,,,
4823,1104.281132,1329.810845,1051.558379,440.1930051,817.933215,537.7319965,53.23111809,0.356908548,,,,
4824,1104.281132,1329.810845,1051.558379,440.1930051,817.933215,537.7319965,46.86526335,0.381117202,,,,
4825,1104.281132,1329.810845,1051.558379,440.1930051,817.933215,537.7319965,47.45879712,0.37896284,,,,
4826,1104.281132,1329.810845,1051.558379,440.1930051,817.933215,537.7319965,50.74561756,0.366649975,,,,
4827,1104.281132,1329.810845,1051.558379,440.1930051,817.933215,537.7319965,50.8366758,0.366299631,,,,
4828,1104.281132,1329.810845,1051.558379,440.1930051,817.933215,537.7319965,54.0787094,0.353501828,,,,
4829,1104.281132,1329.810845,1051.558379,440.1930051,817.933215,537.7319965,57.62172581,0.338794721,,,,
4830,1104.281132,1329.810845,1051.558379,440.1930051,817.933215,537.7319965,57.66886022,0.338593989,,,,
4831,1104.281132,1329.810845,1051.558379,440.1930051,817.933215,537.7319965,57.67198212,0.338580689,,,,
4832,1104.281132,1329.810845,1051.558379,440.1930051,817.933215,537.7319965,58.93539565,0.333150258,,,,
4833,1104.281132,1329.810845,1051.558379,440.1930051,817.933215,537.7319965,68.27944942,0.290013944,,,,
4834,1104.281132,1329.810845,1051.558379,440.1930051,817.933215,537.7319965,79.11443694,0.233435626,,,,
4835,1104.281132,1329.810845,1051.558379,440.1930051,817.933215,537.7319965,80.42970734,0.226088099,,,,
4836,1104.281132,1329.810845,1051.558379,440.1930051,817.933215,537.7319965,80.44903931,0.225979331,,,,
4837,1104.281132,1329.810845,1051.558379,440.1930051,817.933215,537.7319965,80.44909575,0.225979013,,,,
4838,1104.281132,1329.810845,1051.558379,440.1930051,817.933215,537.7319965,80.44909579,0.225979013,,,,
4839,1104.281132,1329.810845,1051.558379,440.1930051,817.933215,537.7319965,80.44909579,0.225979013,,,,
4840,1104.281132,1329.810845,1051.558379,440.1930051,817.933215,537.7319965,80.44909579,0.225979013,,,,
4841,254.7514094,571.9889501,604.596348,496.4066383,1552.731098,1186.488873,80.44909858,0.225978997,,,,
4842,254.7514094,571.9889501,604.596348,496.4066383,1552.731098,1186.488873,87.88339482,0.182488552,,,,
4843,254.7514094,571.9889501,604.596348,496.4066383,1552.731098,1186.488873,88.37081998,0.179521289,,,,
4844,254.7514094,571.9889501,604.596348,496.4066383,1552.731098,1186.488873,88.80008603,0.176896273,,,,
4845,254.7514094,571.9889501,604.596348,496.4066383,1552.731098,1186.488873,90.77616983,0.164669674,,,,
4846,254.7514094,571.9889501,604.596348,496.4066383,1552.731098,1186.488873,90.80634254,0.164481171,,,,
4847,254.7514094,571.9889501,604.596348,496.4066383,1552.731098,1186.488873,90.46386203,0.1666176,,,,
4848,254.7514094,571.9889501,604.596348,496.4066383,1552.731098,1186.488873,89.40609808,0.17317161,,,,
4849,254.7514094,571.9889501,604.596348,496.4066383,1552.731098,1186.488873,89.3137454,0.17374065,,,,
4850,254.7514094,571.9889501,604.596348,496.4066383,1552.731098,1186.488873,89.19331986,0.174481895,,,,
4851,254.7514094,571.9889501,604.596348,496.4066383,1552.731098,1186.488873,86.02407942,0.193676469,,,,
4852,254.7514094,571.9889501,604.596348,496.4066383,1552.731098,1186.488873,80.91857331,0.223330676,,,,
4853,254.7514094,571.9889501,604.596348,496.4066383,1552.731098,1186.488873,80.02488774,0.22836061,,,,
4854,254.7514094,571.9889501,604.596348,496.4066383,1552.731098,1186.488873,79.99853623,0.228508197,,,,
4855,254.7514094,571.9889501,604.596348,496.4066383,1552.731098,1186.488873,79.43105512,0.23167638,,,,
4856,254.7514094,571.9889501,604.596348,496.4066383,1552.731098,1186.488873,71.19961163,0.27545877,,,,
4857,254.7514094,571.9889501,604.596348,496.4066383,1552.731098,1186.488873,56.67554835,0.342796028,,,,
4858,254.7514094,571.9889501,604.596348,496.4066383,1552.731098,1186.488873,51.85167494,0.362360774,,,,
4859,254.7514094,571.9889501,604.596348,496.4066383,1552.731098,1186.488873,51.20945839,0.364860174,,,,
4860,254.7514094,571.9889501,604.596348,496.4066383,1552.731098,1186.488873,51.17672219,0.364986915,,,,
4861,1358.401297,1069.98405,820.7892158,1007.381339,745.0883923,1249.981879,51.09684898,0.365295882,,,,
4862,1358.401297,1069.98405,820.7892158,1007.381339,745.0883923,1249.981879,44.63817014,0.389012477,,,,
4863,1358.401297,1069.98405,820.7892158,1007.381339,745.0883923,1249.981879,45.24177653,0.386902028,,,,
4864,1358.401297,1069.98405,820.7892158,1007.381339,745.0883923,1249.981879,45.26408177,0.386823622,,,,
4865,1358.401297,1069.98405,820.7892158,1007.381339,745.0883923,1249.981879,43.92227842,0.391487181,,,,
4866,1358.401297,1069.98405,820.7892158,1007.381339,745.0883923,1249.981879,43.89256995,0.391589213,,,,
4867,1358.401297,1069.98405,820.7892158,1007.381339,745.0883923,1249.981879,44.18188536,0.390593322,,,,
4868,1358.401297,1069.98405,820.7892158,1007.381339,745.0883923,1249.981879,44.35072395,0.390009819,,,,
4869,1358.401297,1069.98405,820.7892158,1007.381339,745.0883923,1249.981879,44.9322018,0.387987156,,,,
4870,1358.401297,1069.98405,820.7892158,1007.381339,745.0883923,1249.981879,53.05956701,0.357592817,,,,
4871,1358.401297,1069.98405,820.7892158,1007.381339,745.0883923,1249.981879,58.14963439,0.336538893,,,,
4872,1358.401297,1069.98405,820.7892158,1007.381339,745.0883923,1249.981879,58.22146655,0.336230652,,,,
4873,1358.401297,1069.98405,820.7892158,1007.381339,745.0883923,1249.981879,58.22149411,0.336230533,,,,
4874,1358.401297,1069.98405,820.7892158,1007.381339,745.0883923,1249.981879,58.22149411,0.336230533,,,,
4875,1358.401297,1069.98405,820.7892158,1007.381339,745.0883923,1249.981879,58.22149411,0.336230533,,,,
4876,1358.401297,1069.98405,820.7892158,1007.381339,745.0883923,1249.981879,58.22149411,0.336230533,,,,
4877,1358.401297,1069.98405,820.7892158,1007.381339,745.0883923,1249.981879,58.22149411,0.336230533,,,,
4878,1358.401297,1069.98405,820.7892158,1007.381339,745.0883923,1249.981879,58.22149411,0.336230533,,,,
4879,1358.401297,1069.98405,820.7892158,1007.381339,745.0883923,1249.981879,58.22149411,0.336230533,,,,
4880,1358.401297,1069.98405,820.7892158,1007.381339,745.0883923,1249.981879,58.22149411,0.336230533,,,,
4881,1716.10321,1249.19863,1220.612404,1398.725078,1156.861635,1652.060916,58.61133839,0.33455226,,,,
4882,1716.10321,1249.19863,1220.612404,1398.725078,1156.861635,1652.060916,58.90272016,0.333291911,,,,
4883,1716.10321,1249.19863,1220.612404,1398.725078,1156.861635,1652.060916,59.13893149,0.332266458,,,,
4884,1716.10321,1249.19863,1220.612404,1398.725078,1156.861635,1652.060916,60.02169594,0.328404524,,,,
4885,1716.10321,1249.19863,1220.612404,1398.725078,1156.861635,1652.060916,59.80124688,0.329373329,,,,
4886,1716.10321,1249.19863,1220.612404,1398.725078,1156.861635,1652.060916,59.24920661,0.33178658,,,,
4887,1716.10321,1249.19863,1220.612404,1398.725078,1156.861635,1652.060916,59.20349593,0.331985585,,,,
4888,1716.10321,1249.19863,1220.612404,1398.725078,1156.861635,1652.060916,58.65732656,0.33435368,,,,
4889,1716.10321,1249.19863,1220.612404,1398.725078,1156.861635,1652.060916,58.61577566,0.334533105,,,,
4890,1716.10321,1249.19863,1220.612404,1398.725078,1156.861635,1652.060916,58.61576608,0.334533146,,,,
